ID,Age,Overall,Potential,Value,Wage,name,nationality,position,overall,age,hits,potential,team,Latitude,Longitude
209673,25,72,75,3300000.0,10000.0,Dorian Dessoleil,Belgium,CB,74,27,0,76,Sporting Charleroi ,50.83,4.0
210697,24,72,79,3700000.0,27000.0,Christian Nørgaard,Denmark,CDM|CM,73,26,2,78,Brentford ,56.0,10.0
149258,35,72,72,725000.0,2000.0,Alex Cordaz,Italy,GK,72,37,1,72,Crotone ,42.83,12.83
220938,25,72,75,3900000.0,8000.0,Jorge Correa,Argentina,RM|LM|CAM,70,27,0,70,Marítimo ,-34.0,-64.0
222986,31,72,72,2100000.0,8000.0,Masato Morishige,Japan,CB,72,33,1,72,F.C. Tokyo ,36.0,138.0
238858,21,72,81,4800000.0,6000.0,Bruno Tabata,Brazil,RW|LW,75,23,3,83,Portimonense SC ,-10.0,-55.0
192778,31,72,72,2800000.0,12000.0,Ilombe Mboyo,Belgium,ST|LM,71,33,0,71,KV Kortrijk ,50.83,4.0
197900,26,72,73,3700000.0,22000.0,Pajtim Kasami,Switzerland,ST|RM|CAM,73,28,2,73,FC Sion ,47.0,8.0
213260,26,72,73,3700000.0,4000.0,Santiago Montoya,Colombia,LM|CM|CAM,70,28,2,70,Millonarios FC ,4.0,-72.0
222988,32,72,72,2400000.0,10000.0,Toshihiro Aoyama,Japan,CM,68,34,0,68,Sanfrecce Hiroshima ,36.0,138.0
242444,18,72,88,6500000.0,5000.0,João Félix,Portugal,ST|LM|CF,80,20,133,93,Atlético Madrid ,39.5,-8.0
225293,23,72,80,4600000.0,6000.0,Habib Diallo,Senegal,ST,76,25,1,81,Football Club de Metz ,14.0,-14.0
217870,24,72,76,3400000.0,9000.0,Giovanni Di Lorenzo,Italy,RB|RM,75,26,20,77,Napoli ,42.83,12.83
177934,30,72,72,2900000.0,14000.0,Sidney Sam,Germany,RM|LM,69,32,0,69,SCR Altach ,51.0,9.0
193550,30,72,72,2900000.0,31000.0,Beram Kayal,Israel,CDM|CM,71,32,0,71,Brighton & Hove Albion ,31.5,34.75
203279,26,72,74,3800000.0,1000.0,Wellington Nem,Brazil,LM|CAM,71,28,11,71,Shakhtar Donetsk ,-10.0,-55.0
233231,22,72,78,4300000.0,18000.0,Jon Bautista,Spain,ST|CAM,71,25,0,76,KAS Eupen ,40.0,-4.0
183567,29,72,73,2400000.0,16000.0,Erwin Mulder,Netherlands,GK,70,31,0,70,Swansea City ,52.5,5.75
212240,24,72,76,4099999.9999999995,18000.0,Kenan Karaman,Turkey,ST|LM,73,26,1,75,Fortuna Düsseldorf ,39.0,35.0
148496,38,72,72,210000.0,4000.0,Arkadiusz Malarz,Poland,GK,68,40,3,68,LKS Lódz ,52.0,20.0
163600,31,72,72,1900000.0,31000.0,John Ruddy,England,GK,70,33,3,70,Wolverhampton Wanderers ,54.0,-2.0
203793,27,72,72,3300000.0,21000.0,Aron Jóhannsson,United States,ST,71,29,0,71,Hammarby IF ,38.0,-97.0
237841,22,72,80,3900000.0,5000.0,Michael Murillo,Panama,RB|CB,72,24,3,77,RSC Anderlecht ,9.0,-80.0
206098,25,72,75,3200000.0,26000.0,Patric,Spain,RB|CB|RM,73,27,5,76,Lazio ,40.0,-4.0
234514,27,72,73,2900000.0,13000.0,Oualid El Hajjam,Morocco,RWB|RB|RW,72,29,3,72,ESTAC Troyes ,32.0,-5.0
210964,26,72,77,3400000.0,32000.0,Federico Ceccherini,Italy,CB,71,28,0,73,Fiorentina ,42.83,12.83
215060,27,72,72,3200000.0,8000.0,Nicolás Aguirre,Argentina,CDM|CM,70,30,0,70,Atlético Tucumán ,-34.0,-64.0
230421,34,72,72,950000.0,18000.0,Otávinho Vila,Brazil,CDM|CM,72,24,0,72,Cruzeiro ,-10.0,-55.0
223510,24,72,77,4200000.0,26000.0,Alexandre Mendy,France,ST,71,26,1,73,Stade Brestois 29 ,46.0,2.0
231447,19,72,83,5000000.0,6000.0,Donyell Malen,Netherlands,ST|LW,77,21,26,86,PSV ,52.5,5.75
226584,21,72,81,4800000.0,5000.0,Pablo Aránguiz,Chile,CM|CAM,72,23,8,81,Universidad de Chile ,-30.0,-71.0
230424,26,72,72,2700000.0,12000.0,Sandelas Júnior,Brazil,CDM,73,28,0,73,Santos ,-10.0,-55.0
203801,32,72,72,2400000.0,15000.0,Francisco Silva,Chile,CB|CDM|CM,73,34,0,73,Universidad Católica ,-30.0,-71.0
207641,27,72,72,3300000.0,7000.0,Bryan Carrasco,Chile,RM|RW,69,29,0,69,CD Palestino ,-30.0,-71.0
215321,31,72,72,2100000.0,11000.0,Jonathan Schunke,Argentina,CB,72,33,1,72,Estudiantes de La Plata ,-34.0,-64.0
198426,30,72,72,2900000.0,5000.0,Gonzalo Castellani,Argentina,CDM|CM|CAM,71,32,0,71,Unión La Calera ,-34.0,-64.0
137242,34,72,72,1600000.0,4000.0,Luis Jiménez,Chile,CAM|CF,73,36,1,73,CD Palestino ,-30.0,-71.0
205594,26,72,74,3700000.0,8000.0,Dener,Brazil,ST|CM|RW,70,28,0,70,Portimonense SC ,-10.0,-55.0
224538,23,72,79,4400000.0,5000.0,Pedro Nuno,Portugal,CM|CAM|LW,75,25,0,78,Moreirense FC ,39.5,-8.0
232730,21,72,79,4500000.0,19000.0,Daichi Kamada,Japan,ST|CAM|CF,75,23,13,79,Eintracht Frankfurt ,36.0,138.0
226075,27,72,73,2900000.0,1000.0,Michalis Bakakis,Greece,RWB|RB|CB|RW,71,29,2,71,AEK Athens ,39.0,22.0
186139,26,72,72,3300000.0,41000.0,Matty James,England,CDM|CM,67,29,0,67,Leicester City ,54.0,-2.0
186651,30,72,72,2900000.0,13000.0,Güray Vural,Turkey,RM|LM|CM,73,32,0,73,Gazisehir Gaziantep Futbol Kulübü ,39.0,35.0
199964,27,72,72,3300000.0,4000.0,Marco Pérez,Colombia,ST,71,29,3,71,Al Raed ,4.0,-72.0
207645,25,72,73,3700000.0,25000.0,Modou Barrow,Gambia,LM|LW,69,27,2,69,Denizlispor ,13.47,-16.57
212253,25,72,76,3400000.0,14000.0,Alexander Scholz,Denmark,CB,73,27,0,76,FC Midtjylland ,56.0,10.0
230429,34,72,72,950000.0,15000.0,Timo Triano,Brazil,CDM|CM,72,24,0,72,Botafogo ,-10.0,-55.0
191005,30,72,72,2200000.0,14000.0,Ahmed Elmohamady,Egypt,RWB|RB|RM|RW,70,32,2,70,Aston Villa ,27.0,30.0
203038,24,72,77,4200000.0,55000.0,Lucas Piazón,Brazil,RW|LW,71,26,5,72,Rio Ave FC ,-10.0,-55.0
214302,24,72,78,4200000.0,6000.0,Claudio Baeza,Chile,CB|CDM|CM,73,26,1,76,Club Necaxa ,-30.0,-71.0
184606,30,72,72,2300000.0,5000.0,Fábio Pacheco,Portugal,CDM|CM,74,32,0,74,Moreirense FC ,39.5,-8.0
200223,24,72,75,3900000.0,10000.0,Adam Maher,Netherlands,CDM|CM,76,27,3,79,FC Utrecht ,52.5,5.75
208159,23,72,78,4300000.0,38000.0,Michael Frey,Switzerland,ST,72,26,2,75,1. FC Nürnberg ,47.0,8.0
219167,29,72,73,2700000.0,14000.0,Sergio Vittor,Argentina,CB|CDM,73,31,0,73,Damac FC ,-34.0,-64.0
209440,27,72,72,3300000.0,28000.0,Romarinho,Brazil,ST|LM,74,29,2,74,Al Ittihad ,-10.0,-55.0
237600,21,72,80,4600000.0,18000.0,Bassem Srarfi,Tunisia,RW,70,23,3,77,SV Zulte Waregem ,34.0,9.0
239904,25,72,75,3300000.0,1000.0,Davit Khocholava,Georgia,CB,70,27,0,73,Shakhtar Donetsk ,42.0,43.5
181281,28,72,72,3200000.0,9000.0,Tomáš Necid,Czech Republic,ST,68,30,0,68,ADO Den Haag ,49.75,15.5
193569,27,72,73,2900000.0,19000.0,Tom Lees,England,CB,71,29,0,72,Sheffield Wednesday ,54.0,-2.0
214562,29,72,72,3100000.0,1000.0,Leonardo Castro,Colombia,ST|RW|LW,72,31,1,72,Kaizer Chiefs ,4.0,-72.0
228386,22,72,82,4400000.0,1000.0,Pape Abou Cissé,Senegal,CB,74,24,4,80,Olympiacos CFP ,14.0,-14.0
230434,30,72,72,2300000.0,10000.0,Pimentiscinho,Brazil,CDM|CM|CAM,72,20,0,72,Goiás ,-10.0,-55.0
193314,27,72,75,2600000.0,12000.0,Aitor,Spain,GK,80,29,3,82,Levante UD ,40.0,-4.0
206115,23,72,79,3700000.0,25000.0,Isaac Hayden,England,CDM|CM,76,25,4,83,Newcastle United ,54.0,-2.0
228644,25,72,75,3300000.0,12000.0,Rico Strieder,Germany,CDM|CM,70,28,0,71,PEC Zwolle ,51.0,9.0
201509,28,72,72,2500000.0,8000.0,Juankar,Spain,LB|LWB|LM|LW,71,30,1,71,Málaga CF ,40.0,-4.0
212261,23,72,79,4400000.0,21000.0,Brandon Thomas,Spain,ST|LM|CAM,71,25,1,76,Girona FC ,40.0,-4.0
232229,20,72,82,3900000.0,5000.0,Justin Bijlow,Netherlands,GK,76,22,1,84,Feyenoord ,52.5,5.75
226086,24,72,77,4200000.0,11000.0,Ángel González,Argentina,ST|RM|RW,74,26,3,77,Estudiantes de La Plata ,-34.0,-64.0
211239,22,72,77,4200000.0,17000.0,Corentin Jean,France,ST|RM,71,25,2,76,Racing Club de Lens ,46.0,2.0
232999,19,72,84,4800000.0,3000.0,Tyler Adams,United States,RWB|CDM|RW,76,21,27,86,RB Leipzig ,38.0,-97.0
210985,23,72,78,4300000.0,29000.0,Ben Osborn,England,LB|LWB|LM|LW,72,25,3,77,Sheffield United ,54.0,-2.0
230441,26,72,72,2700000.0,11000.0,Vieiraldo Junior,Brazil,LB|CDM,72,28,1,72,Avaí ,-10.0,-55.0
220714,22,72,83,4700000.0,25000.0,Philip Billing,Denmark,CM,76,24,8,82,AFC Bournemouth ,56.0,10.0
220715,21,72,80,4700000.0,1000.0,Ezequiel Ponce,Argentina,ST,75,23,4,81,Spartak Moscow ,-34.0,-64.0
236075,34,72,72,875000.0,17000.0,Enzo Merques,Brazil,LB,72,24,1,72,Internacional ,-10.0,-55.0
234028,30,72,72,3000000.0,25000.0,Rômulo Calsede,Brazil,ST,72,20,3,72,Atlético Mineiro ,-10.0,-55.0
236076,26,72,72,2600000.0,14000.0,Marlion Simões,Brazil,LB|CM,72,28,0,72,Ceará Sporting Club ,-10.0,-55.0
202541,27,72,72,3300000.0,21000.0,Jota,Spain,RM|RW,73,29,2,73,Aston Villa ,40.0,-4.0
219181,29,72,72,3000000.0,8000.0,Pedro Tiba,Portugal,CDM|CM,72,31,0,72,Lech Poznan ,39.5,-8.0
199726,30,72,72,2300000.0,11000.0,Marco Torsiglieri,Argentina,CB,71,32,0,71,Club Deportivo Jorge Wilstermann ,-34.0,-64.0
137774,35,72,72,725000.0,7000.0,Domenico Maietta,Italy,CB,71,37,1,71,Empoli ,42.83,12.83
223278,33,72,72,1200000.0,15000.0,Erdem Özgenç,Turkey,RB,68,35,0,68,Gençlerbirligi SK ,39.0,35.0
232238,28,72,72,3200000.0,2000.0,Carlos Peralta,Colombia,ST,73,30,0,73,La Equidad ,4.0,-72.0
121134,35,72,72,725000.0,12000.0,Alexander Walke,Germany,GK,72,37,0,72,FC Red Bull Salzburg ,51.0,9.0
209711,26,72,72,2700000.0,10000.0,Rasmus Thelander,Denmark,CB,67,29,1,67,Aalborg BK ,56.0,10.0
222511,23,72,79,3200000.0,6000.0,Ezequiel Unsain,Argentina,GK,74,25,4,79,Defensa y Justicia ,-34.0,-64.0
228144,24,72,79,4400000.0,8000.0,Jorge Pombo,Spain,ST|CAM|CF,70,26,0,73,Cádiz CF ,40.0,-4.0
230448,30,72,72,2300000.0,11000.0,Porphirinho,Brazil,CDM|CM,72,20,0,72,Chapecoense ,-10.0,-55.0
192816,26,72,75,3200000.0,15000.0,Leandro Cabrera,Uruguay,LB|CB,79,28,7,81,RCD Espanyol ,-33.0,-56.0
204337,30,72,72,2900000.0,9000.0,Gervasio Núñez,Argentina,ST|LM|CAM,71,32,0,71,Club Atlético Central Córdoba ,-34.0,-64.0
223537,25,72,76,4099999.9999999995,20000.0,Emil Berggreen,Denmark,ST,68,27,1,70,FC Twente ,56.0,10.0
201266,26,72,72,3300000.0,11000.0,Kasper Kusk,Denmark,RM|RW,71,28,0,71,Aalborg BK ,56.0,10.0
186674,31,72,72,2700000.0,7000.0,Roger Espinoza,Honduras,CM,71,33,1,71,Sporting Kansas City ,15.0,-86.5
202547,25,72,75,4000000.0,14000.0,Jean-Christophe Bahebeck,France,ST|LW,70,27,2,71,FC Utrecht ,46.0,2.0
222515,25,72,75,3900000.0,7000.0,Zinedine Ferhat,Algeria,RM,75,27,0,75,Nîmes Olympique ,28.0,3.0
196916,27,72,73,3500000.0,30000.0,Marlon Pack,England,CDM|CM,73,29,0,73,Cardiff City ,54.0,-2.0
225844,22,72,82,5000000.0,35000.0,Daniele Verde,Italy,RM|CF,72,24,3,77,AEK Athens ,42.83,12.83
230452,34,72,72,950000.0,14000.0,Alessinito,Brazil,RB|CDM|RM,72,24,1,72,Ceará Sporting Club ,-10.0,-55.0
213813,24,72,77,4099999.9999999995,5000.0,Alexander Fransson,Sweden,CM,72,26,1,75,IFK Norrköping ,62.0,15.0
176693,31,72,72,2100000.0,7000.0,Jean-Sylvain Babin,France,CB,73,33,0,73,R. Sporting ,46.0,2.0
225591,22,72,80,4600000.0,18000.0,Leonardo Suárez,Argentina,ST|RM,72,24,2,78,Club América ,-34.0,-64.0
170039,29,72,72,2400000.0,35000.0,Ryan Shotton,England,RB|CB,71,31,0,71,Middlesbrough ,54.0,-2.0
218936,23,72,80,3900000.0,6000.0,Rafa Soares,Portugal,LB,73,25,4,78,SD Eibar ,39.5,-8.0
226616,26,72,75,3200000.0,9000.0,Jonathan Galván,Argentina,CB|CDM,71,28,2,74,Club Atlético Central Córdoba ,-34.0,-64.0
193336,28,72,74,2600000.0,18000.0,Vid Belec,Slovenia,GK,72,30,2,73,Free Agents ,46.0,15.0
221753,24,72,78,3600000.0,16000.0,Marcel Sobottka,Germany,CDM|CM,72,26,3,75,Fortuna Düsseldorf ,51.0,9.0
224057,30,72,72,2300000.0,4000.0,Agustín Farías,Argentina,CDM|CM,71,32,0,71,CD Palestino ,-34.0,-64.0
241721,19,72,86,6500000.0,12000.0,Rafael Leão,Portugal,ST,75,21,62,86,Milan ,39.5,-8.0
180281,32,72,72,2400000.0,8000.0,Fernandinho Silva,Brazil,LM|CM|CAM,73,34,1,73,Chongqing Dangdai Lifan FC SWM Team ,-10.0,-55.0
227642,22,72,80,4600000.0,6000.0,Samuel Adegbenro,Nigeria,RW|LW,72,24,3,78,Rosenborg BK ,10.0,8.0
202811,25,72,77,3000000.0,40000.0,Emiliano Martínez,Argentina,GK,75,27,95,78,Arsenal ,-34.0,-64.0
206651,29,72,72,3000000.0,9000.0,Roberto Torres,Spain,RM|CM,74,31,1,74,CA Osasuna ,40.0,-4.0
240699,21,72,79,4400000.0,12000.0,Nicolás De la Cruz,Uruguay,CM|CAM|LW,77,23,14,85,River Plate ,-33.0,-56.0
191547,31,72,72,2800000.0,11000.0,Shinzo Koroki,Japan,ST|CF,72,33,1,72,Urawa Red Diamonds ,36.0,138.0
216380,22,72,75,3300000.0,10000.0,Daley Sinkgraven,Netherlands,LB|CM,75,25,5,80,Bayer 04 Leverkusen ,52.5,5.75
226108,21,72,86,6000000.0,14000.0,Filippo Romagna,Italy,CB,71,23,5,81,Sassuolo ,42.83,12.83
186684,29,72,72,2400000.0,14000.0,Kiko Olivas,Spain,CB,76,31,1,76,R. Valladolid CF ,40.0,-4.0
210237,24,72,75,3900000.0,16000.0,Thomas Pledl,Germany,RM,70,26,0,71,Fortuna Düsseldorf ,51.0,9.0
230461,30,72,72,2900000.0,14000.0,Leordinho Paes,Brazil,LM|CAM,74,20,0,74,Santos ,-10.0,-55.0
231485,20,72,83,4700000.0,43000.0,Axel Tuanzebe,England,LB|CB,74,22,26,82,Manchester United ,54.0,-2.0
186941,30,72,72,2000000.0,15000.0,Raphael Wolf,Germany,GK,71,32,0,71,Fortuna Düsseldorf ,51.0,9.0
205630,28,72,72,2500000.0,11000.0,Luciano Abecasis,Argentina,RB,72,30,0,72,Club Libertad ,-34.0,-64.0
240190,22,72,79,3700000.0,15000.0,Kunde Malong,Cameroon,CDM|CM,76,25,5,81,1. FSV Mainz 05 ,6.0,12.0
202559,27,72,72,3300000.0,4000.0,Yohandry Orozco,Venezuela,CAM|RW|LW,70,29,0,70,Independiente Santa Fe ,8.0,-66.0
232255,24,72,78,4300000.0,11000.0,Agustín Bouzat,Argentina,RW|LW,72,26,3,73,Vélez Sarsfield ,-34.0,-64.0
237631,22,72,81,4900000.0,13000.0,Lebo Mothiba,South Africa,ST,73,24,3,79,RC Strasbourg Alsace ,-29.0,24.0
211265,32,72,72,2400000.0,15000.0,Ariel Rojas,Argentina,CDM|LM|CM,71,34,0,71,Atlético Tucumán ,-34.0,-64.0
213313,23,72,78,4200000.0,19000.0,Rémi Walter,France,CDM|CM,72,25,0,77,Yeni Malatyaspor ,46.0,2.0
199490,27,72,73,3600000.0,10000.0,Joselu,Spain,ST|CAM,70,29,0,70,CD Tenerife ,40.0,-4.0
138306,34,72,72,1600000.0,6000.0,Angulo,Spain,ST,72,36,0,72,Górnik Zabrze ,40.0,-4.0
226626,27,72,72,3300000.0,8000.0,Ricardo Valente,Portugal,RW|LW,69,29,0,69,CD Tondela ,39.5,-8.0
236610,18,72,87,6500000.0,32000.0,Moise Kean,Italy,ST,75,20,51,85,Everton ,42.83,12.83
207683,25,72,75,2800000.0,1000.0,Sokratis Dioudis,Greece,GK,74,27,0,77,Panathinaikos FC ,39.0,22.0
201285,28,72,72,3200000.0,9000.0,Christian Gytkjær,Denmark,ST,73,30,2,73,Lech Poznan ,56.0,10.0
213829,22,72,80,4600000.0,54000.0,Alberto Cerri,Italy,ST,72,24,4,79,SPAL ,42.83,12.83
203590,27,72,74,3000000.0,20000.0,Florian Hübner,Germany,CB,73,29,0,74,1. FC Union Berlin ,51.0,9.0
209990,25,72,76,2900000.0,10000.0,Richard Strebinger,Austria,GK,73,27,0,76,SK Rapid Wien ,47.33,13.33
223046,24,72,77,3500000.0,28000.0,Ahmet Çalik,Turkey,CB,70,26,0,72,Galatasaray SK ,39.0,35.0
206152,31,72,72,2700000.0,8000.0,Luciano Aued,Argentina,CDM|CM,74,33,1,74,Universidad Católica ,-34.0,-64.0
149064,34,72,72,875000.0,11000.0,Cristian Molinaro,Italy,LB|LM,69,36,3,69,Venezia ,42.83,12.83
214601,26,72,74,3100000.0,28000.0,Stefan Medina,Colombia,RB|CB,74,28,4,74,Monterrey ,4.0,-72.0
224841,21,72,79,3700000.0,23000.0,Kevin Diks,Netherlands,RB,69,23,2,76,Aarhus AGF ,52.5,5.75
167753,30,72,72,2900000.0,11000.0,Adem Büyük,Turkey,ST|LM,73,32,2,73,Galatasaray SK ,39.0,35.0
198474,27,72,74,3000000.0,7000.0,Guitián,Spain,CB,73,30,0,74,R. Zaragoza ,40.0,-4.0
201290,26,72,74,3800000.0,25000.0,Robert Zulj,Austria,ST|CM|CAM,71,28,0,71,VfL Bochum 1848 ,47.33,13.33
223818,28,72,72,2500000.0,8000.0,João Afonso,Portugal,CB,71,30,0,71,Santa Clara ,39.5,-8.0
213323,26,72,75,3200000.0,15000.0,Saulo Decarli,Switzerland,CB,69,28,0,71,VfL Bochum 1848 ,47.0,8.0
215373,23,72,77,4200000.0,10000.0,Sander Coopman,Belgium,CM|CAM,68,25,0,71,Royal Antwerp FC ,50.83,4.0
219469,22,72,77,4200000.0,18000.0,Stipe Perica,Croatia,ST,72,25,0,77,Royal Excel Mouscron ,45.17,15.5
223053,30,72,72,2900000.0,20000.0,Ángel Mena,Ecuador,RM|CAM|RW,76,32,2,76,Club León ,-2.0,-77.5
211022,24,72,77,4200000.0,7000.0,Rubén García,Spain,ST|LM|CAM,76,27,3,77,CA Osasuna ,40.0,-4.0
230478,30,72,72,2900000.0,12000.0,Jairinhazo,Brazil,CM|CAM,72,20,0,72,Avaí ,-10.0,-55.0
234574,19,72,84,4700000.0,26000.0,Diogo Dalot,Portugal,RB|LB,75,21,45,85,Manchester United ,39.5,-8.0
190542,31,72,72,2700000.0,8000.0,Pedro Sánchez,Spain,RM|CAM,73,33,0,73,Albacete BP ,40.0,-4.0
198479,30,72,72,2300000.0,18000.0,Paulus Arajuuri,Finland,CB,69,32,2,69,Free Agents ,64.0,26.0
199247,25,72,77,3500000.0,7000.0,Álex Fernández,Spain,CDM|CAM,73,27,1,74,Cádiz CF ,40.0,-4.0
230479,30,72,72,2900000.0,20000.0,Jessé Ledeiro,Brazil,CAM|CF,72,20,0,72,Cruzeiro ,-10.0,-55.0
189263,28,72,72,3100000.0,18000.0,Tunay Torun,Turkey,RM|CAM,70,30,0,70,Çaykur Rizespor ,39.0,35.0
219216,24,72,78,4300000.0,32000.0,Josh Windass,England,ST|CAM|LW,69,26,3,72,Sheffield Wednesday ,54.0,-2.0
224336,26,72,74,3100000.0,7000.0,Taras Romanczuk,Poland,CDM,71,28,0,71,Jagiellonia Bialystok ,52.0,20.0
234832,23,72,77,3500000.0,16000.0,Kristian Pedersen,Denmark,LB|CB,73,25,1,76,Birmingham City ,56.0,10.0
201041,27,72,73,2900000.0,13000.0,Lionel Carole,France,LB|LWB|LW,72,29,0,72,RC Strasbourg Alsace ,46.0,2.0
204370,25,72,74,3800000.0,13000.0,Sander van de Streek,Netherlands,ST|CM|CAM,71,27,0,72,FC Utrecht ,52.5,5.75
210258,26,72,72,3300000.0,8000.0,Renato Santos,Portugal,RM|LM,71,28,1,71,Málaga CF ,39.5,-8.0
153938,35,72,72,675000.0,5000.0,Àngel Rangel,Spain,RB,68,37,0,68,Queens Park Rangers ,40.0,-4.0
234578,27,72,73,2900000.0,35000.0,Luis Reyes,Mexico,LB,70,29,1,70,Club Atlético de San Luis ,23.0,-102.0
243538,21,72,80,3500000.0,8000.0,Karlo Letica,Croatia,GK,71,23,1,78,SPAL ,45.17,15.5
227667,22,72,80,4600000.0,17000.0,Isaac Mbenza,Belgium,ST|RM|LM,71,24,1,77,Amiens SC ,50.83,4.0
228179,23,72,78,4300000.0,13000.0,Alexis Castro,Argentina,LM|CM,71,25,0,76,Club Tijuana ,-34.0,-64.0
185427,27,72,74,2500000.0,11000.0,Ørjan Nyland,Norway,GK,72,29,1,72,Aston Villa ,62.0,10.0
188499,36,72,72,975000.0,2000.0,Manuel Iori,Italy,CDM|CM,71,38,0,71,Cittadella ,42.83,12.83
203604,27,72,75,3100000.0,10000.0,David Pavelka,Czech Republic,CDM|CM,72,29,0,72,Kasimpasa SK ,49.75,15.5
230484,34,72,72,1600000.0,16000.0,Adrián Burnabão,Brazil,CAM|CF,72,24,0,72,Botafogo ,-10.0,-55.0
187988,32,72,72,2400000.0,11000.0,Frédéric Sammaritano,France,RM|LM,68,34,1,68,Dijon FCO ,46.0,2.0
202069,30,72,72,2900000.0,12000.0,José Luis Fernández,Argentina,LB|LM,70,32,0,70,Atlético Tucumán ,-34.0,-64.0
223573,29,72,73,2400000.0,6000.0,Munir,Morocco,GK,73,31,1,74,Málaga CF ,32.0,-5.0
214358,25,72,77,4099999.9999999995,4000.0,Juan Nieto,Colombia,CM|CAM,72,27,2,73,Deportes Tolima ,4.0,-72.0
221014,22,72,82,5000000.0,11000.0,Carlos Fernández,Spain,ST|CAM,75,24,5,82,Granada CF ,40.0,-4.0
232278,23,72,80,4600000.0,6000.0,Santiago Mosquera,Colombia,RM|LM,70,25,2,71,FC Dallas ,4.0,-72.0
187478,31,72,72,2100000.0,24000.0,Jair Pereira,Mexico,CB,72,34,1,72,Gallos Blancos de Querétaro ,23.0,-102.0
230231,34,72,72,950000.0,15000.0,Jorge Carvallinho,Brazil,LB|CB,72,24,0,72,Botafogo ,-10.0,-55.0
180823,29,72,72,2400000.0,1000.0,Radim Rezník,Czech Republic,RB|CB,73,31,0,73,Viktoria Plzen ,49.75,15.5
189272,28,72,72,3100000.0,20000.0,Alexander Esswein,Germany,ST|RM,70,30,0,70,Hertha BSC ,51.0,9.0
222041,22,72,81,4900000.0,1000.0,Lucas Boyé,Argentina,ST|LM|CAM,68,24,0,73,Reading ,-34.0,-64.0
210010,24,72,75,3900000.0,12000.0,Joris van Overeem,Netherlands,CDM|CM,74,26,1,76,FC Utrecht ,52.5,5.75
225114,24,72,76,4099999.9999999995,7000.0,Mimoun Mahi,Morocco,ST|LM|CAM,72,26,0,75,FC Zürich ,32.0,-5.0
233306,21,72,83,4200000.0,31000.0,Dean Henderson,England,GK,79,23,46,87,Sheffield United ,54.0,-2.0
188762,33,72,72,1300000.0,25000.0,Igor Lewczuk,Poland,CB,69,35,1,69,Legia Warszawa ,52.0,20.0
191066,27,72,75,3100000.0,20000.0,Felix Kroos,Germany,CDM|CM,70,29,2,70,1. FC Union Berlin ,51.0,9.0
202331,25,72,77,4099999.9999999995,13000.0,Facundo Quignon,Argentina,CDM|CM,74,27,0,77,Club Atlético Lanús ,-34.0,-64.0
188763,30,72,72,2300000.0,10000.0,Delvin N'Dinga,Congo,CDM,71,32,0,71,Antalyaspor ,-1.0,15.0
192091,29,72,72,2400000.0,11000.0,Welinton,Brazil,CB,73,31,2,73,Alanyaspor ,-10.0,-55.0
199517,33,72,72,1300000.0,3000.0,Claiton,Brazil,CB,68,35,0,68,Cremona ,-10.0,-55.0
190557,31,72,72,2000000.0,6000.0,Graham Zusi,United States,RB,70,33,2,70,Sporting Kansas City ,38.0,-97.0
219998,22,72,79,4300000.0,43000.0,José Mauri,Italy,CDM|CM,71,24,3,78,Club Atlético Talleres ,42.83,12.83
215135,31,72,72,2100000.0,14000.0,Leonardo Sigali,Argentina,CB,78,33,0,78,Racing Club ,-34.0,-64.0
215391,28,72,72,2500000.0,11000.0,Ibrahima Seck,Senegal,CDM|CM,72,30,0,72,SV Zulte Waregem ,14.0,-14.0
199776,27,72,72,2600000.0,17000.0,Luca Caldirola,Italy,CB,72,29,2,72,Benevento ,42.83,12.83
203872,31,72,72,2800000.0,4000.0,Gabriel Hauche,Argentina,ST|LM|LW,75,33,0,75,Argentinos Juniors ,-34.0,-64.0
209504,25,72,75,4000000.0,24000.0,Branimir Hrgota,Sweden,ST|RW,72,27,0,73,SpVgg Greuther Fürth ,62.0,15.0
210784,31,72,72,2700000.0,11000.0,Diego Morales,Argentina,LM|CAM,69,33,0,69,Club Atlético Tigre ,-34.0,-64.0
176992,32,72,72,1800000.0,6000.0,Mark Milligan,Australia,CDM|CM,64,34,1,64,Southend United ,-27.0,133.0
189536,28,72,72,3200000.0,14000.0,Duje Cop,Croatia,ST,68,30,1,68,Standard de Liège ,45.17,15.5
214369,29,72,72,3000000.0,22000.0,Andrés Andrade,Colombia,RM|LM,70,31,0,70,Atlético Nacional ,4.0,-72.0
220513,24,72,75,3900000.0,31000.0,Federico Ricci,Italy,RW|LW,72,26,0,75,La Spezia ,42.83,12.83
231777,19,72,79,4200000.0,10000.0,Abdülkadir Ömür,Turkey,RM|CAM,74,21,8,83,Trabzonspor ,39.0,35.0
176481,31,72,72,2800000.0,19000.0,Mevlüt Erdinç,Turkey,ST,73,33,2,73,Fenerbahçe SK ,39.0,35.0
232546,26,72,72,3300000.0,11000.0,Diego Zabala,Uruguay,RM|LM,73,28,1,73,Rosario Central ,-33.0,-56.0
233314,23,72,80,3900000.0,5000.0,Russell Canouse,United States,RB|CDM|CM,72,25,1,79,D.C. United ,38.0,-97.0
199779,25,72,76,3400000.0,18000.0,André Hoffmann,Germany,CB|CDM,72,27,2,74,Fortuna Düsseldorf ,51.0,9.0
